,protein,total_fat,carbohydrates,label,name,food_energy,labels_names
171,4.199999809,15.60000038,24.5,8,"שלגון שוקו/בננה בציפוי שוקולד, בשומן צמחי, נסטלה,פלדמן",256.0,לא סווג
172,4.0,22.39999962,30.0,4,"שלגון שמנת וניל בציפוי שוקולד לבן, מגנום/ג'ויה, שטראוס,נסטלה",338.0,לא סווג
173,4.099999905,22.70000076,32.0,4,"שלגון שמנת וניל בציפוי שוקולד, מגנום/ג'ויה, שטראוס, נסטלה",343.0,לא סווג
174,3.900000095,0.600000024,6.300000191,31,"שלגון, וניל בציפוי פסיפלורה, מופחת קלוריות, גלידל, פלדמן",46.0,לא סווג
175,5.199999809,17.10000038,48.79999924,6,"גלידה אישית, סנדוויץ, וניל, עוגיות שוקולד, קוקילידה, נסטלה",368.0,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
176,3.924999952,20.35000038,36.0,4,"שלגון חצי אפוי/פאדג' בראוניס/וניל/צ'רי גרסיה, בן & ג'ריס",321.5,לא סווג
177,2.533333302,7.0,18.16666603,8,"שלגון שרבט חלבי, אייס, טעמים שונים, פלדמן",145.6666718,לא סווג
178,5.0,25.39999962,33.0,4,"שלגון וניל,מילוי נוגט, מצופה שוקולד ואורז תפוח,שומן צמחי, רולס",381.0,לא סווג
179,1.799999952,4.199999809,24.5,20,"שלגון וניל בציפוי שרבט פרי, טעמים שונים, סולרו, שטראוס",143.0,1.3 דגנים לא מלאים
180,2.099999905,5.754607677,22.10000038,8,"שלגון בטעם וניל בציפוי תות, שומן צמחי, גלית, פלדמן",149.0,לא סווג
181,4.199999809,17.10390091,38.70000076,4,"גלידה אישית, טילון, וניל עם תוספות, שומן צמחי , נסטלה",326.0,לא סווג
182,5.0,5.0,24.0,20,"גלידה, בגביע (ופל), מקדונלדס",166.0,1.3 דגנים לא מלאים
183,4.0,6.0,25.0,20,"גלידה פיצוץ OREO, וסירופ בטעמים שונים, מקדונלדס",185.0,1.3 דגנים לא מלאים
184,4.0,6.0,28.0,20,"גלידה, סנדיי עם סירופ, טעמים שונים, מקדונלדס",190.0,1.3 דגנים לא מלאים
185,0.031608041,0.018592965,6.699999809,16,"קרחון, טעמים שונים, דל קלוריות, גלידל, פלדמן",22.2814064,10.2 משקאות ממותקים בתחליפי סוכר 2 קבוצת הירקות 3 קבוצת הפירות
186,4.599999905,0.633333325,9.066666603,19,"גלידה, גלידל, לייט, ללא תוספת סוכר, טעמים שונים, פלדמן ",66.0,לא סווג
187,2.5,1.5,19.0,14,"מעדן חלב 1.5% שומן, שוקולד, דני, שקשק, שטראוס",100.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
188,2.799999952,3.0,19.60000038,14,"מעדן חלב 3% שומן, שוקולד, שטראוס, טרה",117.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
189,2.799999952,1.5,16.10000038,14,"מעדן חלב 1.5% שומן, וניל, דני/קרלו, שטראוס,תנובה",89.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
190,3.0,3.0,19.0,14,"מעדן חלב עם אורז, ירח מתוק, בטעם וניל, גד",117.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
191,3.099999905,2.5,16.5,14,"מעדן חלב, באדי, 3% שומן, תות /אפרסק/אננס, תנובה",101.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
192,2.299999952,3.0,17.5,14,"מעדן חלב, ג'ננה פונץ' בננה 4% שומן, חצי חצי ,טרה",106.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
193,2.900000095,7.0,20.0,8,"מעדן חלב עם קצפת 6-12% שומן, מילקי שוקו, סוגים שונים, שטראוס",156.0,לא סווג
194,3.23,2.15,18.09,14,פודינג אורז,108.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
195,1.299999952,7.0,27.0,20,"מלבי, רוזטה מלבי, מעדן חלב, עדן קינוחים, גד",176.0,1.3 דגנים לא מלאים
196,0.012134871,0.254832268,11.12767601,28,"סחלב מוכן מאבקה, על בסיס מים",46.84059906,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
197,0.100000001,2.099999905,91.69999695,12,"סחלב, אבקה, תלמה",386.0,לא סווג
198,2.700000048,0.0,8.699999809,19,"מעדן חלב 0% שומן,שוקולד/וניל עם ממתיק דל קלוריות,טוויגי,תנובה",44.0,לא סווג
199,1.918381453,21.36379433,44.20648575,6,מוס שוקולד פרווה עם קצפת צמחית,373.8227844,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
200,6.446192741,11.94988155,33.29743195,4,קרם בוואריה,269.6292114,לא סווג
201,3.865847588,28.98378372,28.39480209,4,קרם ברולה,386.3726807,לא סווג
202,6.840000153,7.349999905,55.34999847,17,ריבת חלב,315.0,1.4 דברי מאפה (לחמים) מדגן לא מלא
203,3.713986874,15.46562099,8.016208649,25,רוטב לבן עם חמאה ושמנת,187.8588257,לא סווג
204,1.922815323,3.775642395,10.1255827,19,רוטב פטריות מאבקת מרק עם מרגרינה,85.84420776,לא סווג
205,2.77901721,8.931530952,7.384537697,7,רוטב שמנת פטריות טריות עם חמאה ויין,131.9729614,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
206,2.648039818,11.24019909,8.570846558,7,רוטב שמנת פטריות טריות עם שמן סויה,148.0615082,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
207,3.892536163,2.428043604,9.894130707,19,רוטב יוגורט לסלט,78.61231995,לא סווג
208,3.553764105,16.48841667,12.21135902,27,רוטב שמנת עם בצל שום וחמאה,213.8944092,לא סווג
209,26.5,32.0,0.5,10,"גבינה צהובה 32%  שומן, צ'דר, תנובה",396.0,לא סווג
210,24.0,32.0,0.5,10,"גבינה צהובה 31% שומן, סקנדינבית,עמק דליקטס תנובה",386.0,לא סווג
211,33.0,29.0,0.0,10,"גבינה צהובה 29% שומן, פדנו/פרמזן, מגורד, גד",367.0,לא סווג
212,26.0,20.0,0.200000003,3,"גבינת רוקפור 25% שומן, קולאג'/גליל, תנובה",285.0,8.3 קבוצת הבשר- בשר בקר וצאן
213,15.5,3.0,5.300000191,9,"גבינה בולגרית 3% שומן, מעודנת, גד",110.0,מוצרי חלב דל שומן
214,22.0,4.0,2.599999905,23,"גבינה צפתית 4% שומן, מחלב בופאלו",128.0,8.1 קבוצת הבשר- עוף הודו 8.2 קבוצת הבשר- דגים 8.4 קבוצת הבשר- תחליפי בשר מהצומח תחליפי בשר (לייט)
215,18.0,25.0,0.100000001,10,"גבינת קממבר/ברי 25% שומן, תנובה",297.0,לא סווג
216,19.0,25.0,1.299999952,10,"גבינת ברי/קממבר/בושרון 25% שומן, מחלב צאן , מעודנת",302.0,לא סווג
217,24.0,22.0,0.0,3,"גבינת מוצרלה 22%  שומן, טרה",294.0,8.3 קבוצת הבשר- בשר בקר וצאן
218,19.0,18.0,0.200000003,3,"גבינת מוצרלה 18% שומן, כדורים גדולים/בייבי , גד",239.0,8.3 קבוצת הבשר- בשר בקר וצאן
219,27.0,32.0,0.200000003,10,"גבינה צהובה 32% שומן, טל העמק, תנובה",397.0,לא סווג
220,24.0,28.0,0.200000003,10,"גבינה מעובדת 28% שומן, עמק ביס, תנובה",349.0,לא סווג
221,22.0,10.0,2.400000095,3,"גבינה צפתית קשה 10% שומן, כולל מגורדת ,גד",193.0,8.3 קבוצת הבשר- בשר בקר וצאן
222,25.0,22.0,0.200000003,3,"גבינה צהובה 22%  שומן, גלבוע, טרה, תנובה",299.0,8.3 קבוצת הבשר- בשר בקר וצאן
223,17.5,5.0,7.0,9,"גבינת קש 5% שומן, גד",143.0,מוצרי חלב דל שומן
224,13.0,5.0,5.0,9,"גבינה צפתית 5% שומן, מחלב כבשים, שומרון",117.0,מוצרי חלב דל שומן
225,9.0,9.0,5.800000191,9,"גבינה צפתית 9% שומן, גד",140.0,מוצרי חלב דל שומן
226,10.0,5.0,2.0,29,"גבינה בולגרית 5% שומן, מחלב בקר, גד",93.0,ביצים 7
227,12.5,16.0,6.0,25,"גבינה בולגרית 16% שומן, מחלב בקר, גד",218.0,לא סווג
228,11.0,24.0,3.700000048,25,"גבינה בולגרית, 24% שומן, שטראוס",275.0,לא סווג
229,18.5,16.0,2.9,3,"גבינה צפתית 16% שומן, פיראוס, תנובה",230.0,8.3 קבוצת הבשר- בשר בקר וצאן
230,13.69999981,5.0,6.300000191,9,"גבינה צפתית/קצח 5% שומן, כולל עם מלח ים ,גד",125.0,מוצרי חלב דל שומן
231,17.0,16.0,0.200000003,25,"גבינה בולגרית 16% שומן, פיראוס, תנובה",213.0,לא סווג
232,16.39999962,24.0,1.0,25,"גבינה בולגרית 24% שומן, פיראוס, תנובה",286.0,לא סווג
233,20.39999962,5.0,1.0,23,"גבינה בולגרית 5% שומן, כולל קוביות, פיראוס תנובה",131.0,8.1 קבוצת הבשר- עוף הודו 8.2 קבוצת הבשר- דגים 8.4 קבוצת הבשר- תחליפי בשר מהצומח תחליפי בשר (לייט)
234,13.0,24.0,3.0,25,"גבינת פטה 24% שומן, מחלב כבשים, פיראוס,  תנובה",280.0,לא סווג
235,18.0,16.0,2.0,3,"גבינה צפתית 16% שומן, ברינזה, תנובה, דן",224.0,8.3 קבוצת הבשר- בשר בקר וצאן
236,17.20000076,5.0,4.099999905,29,"גבינה צפתית 5% שומן, פיראוס, תנובה",130.0,ביצים 7
237,16.0,20.0,0.5,25,"גבינה בולגרית 20% שומן, מחלב כבשים, פיראוס, תנובה",246.0,לא סווג
238,20.0,16.0,3.400000095,3,"גבינה מלוחה 16% שומן, חמד, חרמון, כפרית, תנובה",238.0,8.3 קבוצת הבשר- בשר בקר וצאן
239,25.0,34.0,0.200000003,10,"גבינת פקורינו 34% שומן, מחלב כבשים, גד",406.0,לא סווג
240,22.10000038,9.0,12.60000038,18,"גבינת עזים 9%  שומן, מה-עז, צוריאל",220.0,לא סווג
241,18.0,20.0,5.0,25,"גבינת עזים 20%  שומן, חצי קשה, טום דה פרובנס,  צוריאל",272.0,לא סווג
242,13.5,5.0,4.5,9,"גבינת פטה 5% שומן, מחלב עזים, למריחה,צוריאל",117.0,מוצרי חלב דל שומן
243,14.0,18.0,1.5,25,"גבינת פטה 20%-16% שומן, מחלב עזים, גד",242.0,לא סווג
244,16.0,22.0,5.0,25,"גבינת עזים 22% שומן, מטבעות",282.0,לא סווג
245,9.199999809,5.0,6.800000191,9,"גבינת עזים 5% שומן, כולל למריחה/עם זיתים, גד",109.0,מוצרי חלב דל שומן
246,25.0,22.0,1.200000048,3,"גבינת קשקבל, 22% שומן, גד",303.0,8.3 קבוצת הבשר- בשר בקר וצאן
247,28.0,25.0,0.300000012,10,"גבינת קשקבל/גאודה 27% שומן ,גלעד, תנובה, צוריאל",336.0,לא סווג
248,30.0,9.0,0.200000003,23,"גבינה צהובה 9% שומן, לייט, טל העמק /ירושלים /כתר,תנובה",202.0,8.1 קבוצת הבשר- עוף הודו 8.2 קבוצת הבשר- דגים 8.4 קבוצת הבשר- תחליפי בשר מהצומח תחליפי בשר (לייט)
249,25.0,26.0,0.100000001,10,"גבינת קשקבל 26% שומן, מחלב צאן, שומרון",334.0,לא סווג
250,21.0,9.0,9.5,26,"גבינה צהובה 9% שומן, לייט, עמק/סגנון אמריקאי/אדם,תנובה",203.0,לא סווג
251,16.0,5.0,8.0,9,"גבינה מעובדת 5% שומן עמק ביס, בטעם טבעי ופיצה, תנובה",141.0,מוצרי חלב דל שומן
252,15.0,20.0,2.799999952,25,"גבינה מלוחה 20% שומן, ברינזה מחלב כבשים, תנובה",250.0,לא סווג
253,13.0,22.0,2.0,25,"גבינת פטה 22% שומן, מחלב כבשים, שומרון",258.0,לא סווג
254,18.60000038,15.10000038,1.600000024,3,"גבינה מלוחה 15% שומן, מחלב פרה, טמרה",216.0,8.3 קבוצת הבשר- בשר בקר וצאן
255,10.0,16.0,4.5,25,"גבינת פטה 16% שומן, מחלב צאן מעודנת , צוריאל",202.0,לא סווג
256,15.0,20.0,1.200000048,25,"גבינת פטה 20% שומן, מחלב כבשים,  גד",245.0,לא סווג
257,14.0,5.0,5.0,9,"גבינה לבנה 5% שומן, קשה, תבור, צוריאל",121.0,מוצרי חלב דל שומן
258,24.0,28.0,0.0,10,"גבינת חלומי 28% שומן, מחלב בקר, צוריאל",348.0,לא סווג
259,18.0,24.0,1.0,25,"גבינת חלומי 24% שומן, מחלב בקר,גד",292.0,לא סווג
260,18.0,23.0,4.0,25,"גבינה צהובה 23% שומן, טוסטי, תנובה, גד",296.0,לא סווג
261,24.5,28.0,0.600000024,10,"גבינה צהובה 28% שומן, מעושנת, פרובלונה או בשן",352.0,לא סווג
262,11.69999981,1.0,2.0,9,"גבינת קוטג' 0.5% שומן, תנובה",60.0,מוצרי חלב דל שומן
263,11.0,5.0,1.5,29,"גבינת קוטג' 5%  שומן, תנובה",95.0,ביצים 7
264,10.5,9.0,1.200000048,29,"גבינת קוטג' 9%  שומן, תנובה",126.0,ביצים 7
265,11.0,3.0,2.5,9,"גבינת קוטג',3% שומן, מועשרת בסידן, סקי, שטראוס",81.0,מוצרי חלב דל שומן
266,11.0,3.0,1.5,29,"גבינת קוטג' 3% שומן, תנובה",77.0,ביצים 7
267,10.39999962,5.0,1.700000048,29,"גבינת קוטג' 5% שומן, עם זיתים, תנובה",93.0,ביצים 7
268,11.10000038,5.0,2.700000048,29,"גבינת קוטג' 5%, שטראוס",100.0,ביצים 7
269,10.30000019,3.0,2.900000095,9,"גבינת קוטג' 3% שומן, מועשרת בסידן, טרה",80.0,מוצרי חלב דל שומן
270,10.30000019,5.0,2.200000048,29,"גבינת קוטג' 5% שומן, מועשר בסידן, טרה",95.0,ביצים 7
271,15.5,5.0,4.0,29,"גבינת ריקוטה/אורדה  5% שומן, מחלב עזים, גד",123.0,ביצים 7
272,7.599999905,5.0,7.0,9,"גבינת ריקוטה/אורדה 5% שומן, מלוחה/עם פלפלים, גד",103.0,מוצרי חלב דל שומן
273,8.0,9.0,4.0,29,"גבינת ריקוטה פרסקה 9% שומן, גד",129.0,ביצים 7
274,2.799999952,5.0,15.69999981,14,"גבינה לבנה מתוקה 5% שומן, מוקצפת, דניאלה, שטראוס/טרה",158.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
275,14.0,5.0,5.0,9,"גבינה לבנה 5% שומן, טבורוג ללא תוספת מלח, צוריאל",121.0,מוצרי חלב דל שומן
276,18.0,5.0,3.5,29,"גבינה לבנה 5% שומן, כנען, השף הלבן",131.0,ביצים 7
277,10.10000038,0.5,4.300000191,9,"גבינה לבנה 0.5% שומן, ג'וזפין, תנובה, יטבתה",62.0,מוצרי חלב דל שומן
278,9.899999619,0.5,4.800000191,9,"גבינה לבנה 0.5% שומן, מועשרת בסידן, סקי, שטראוס",63.0,מוצרי חלב דל שומן
279,9.100000381,3.0,3.5,9,"גבינה לבנה 3% שומן, טרה ",77.0,מוצרי חלב דל שומן
280,9.0,5.0,4.300000191,9,"גבינה לבנה 5% שומן, תנובה",98.0,מוצרי חלב דל שומן
281,15.0,3.0,4.5,9,"גבינה לבנה 3% שומן, טוב טעם, טרה",105.0,מוצרי חלב דל שומן
282,7.791468143,5.0,4.0,7,"גבינה לבנה 5% שומן, עם זיתים, תנובה ",92.0,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
283,8.100000381,5.0,4.900000095,9,"גבינה לבנה 5% שומן, מועשרת בסידן, סקי, שטראוס",97.0,מוצרי חלב דל שומן
284,11.10000038,5.0,7.599999905,9,"גבינת שמנת 5% שומן, סימפוניה, טעמים שונים, שטראוס",120.0,מוצרי חלב דל שומן
285,9.0,3.0,4.099999905,9,"גבינה לבנה 3% שומן, מועשרת בסידן, שטראוס",79.0,מוצרי חלב דל שומן
286,8.5,9.0,3.0,29,"גבינה לבנה 9% שומן, תנובה",127.0,ביצים 7
287,9.699999809,9.0,5.400000095,9,"גבינת שמנת 9% שומן, שטראוס",141.0,מוצרי חלב דל שומן
288,9.0,5.0,4.0,9,"גבינת שמנת זיתים 5% שומן, תנובה",99.0,מוצרי חלב דל שומן
289,7.400000095,9.0,4.900000095,7,"גבינה לבנה 9% שומן, מועשרת בסידן, סקי, שטראוס",130.0,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
