,protein,total_fat,carbohydrates,alcohol,label,name,food_energy,labels_names
2091,1.379999995,0.300000012,36.93000031,0.0,9,צ'טני,150.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2092,3.432038307,11.13745499,2.777729034,0.0,29,סלט אבוקדו עם ביצה,134.3912506,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
2093,5.882130146,15.30845261,1.932107568,0.0,6,"ממרח אבוקדו, ביצים ומיונז",176.4887848,לא סווג
2094,1.200000048,0.100000001,19.20000076,0.0,9,"גלידת שרבט בטעם פירות, לא כולל פרי הדר, כולל בן & ג'ריס",87.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2095,0.5,0.0,23.06999969,0.0,9,"גלידת שרבט פירות, בטעם פרי הדר",95.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2096,0.0,0.0,31.10000038,0.0,9,"גלידה, שרבט פירות, נסטלה",132.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2097,1.0,2.0,46.20000076,0.0,27,"קרחון סורבה, 30% פרי, שייק פרי/אסקימו פרי, פלדמן, שטראוס",207.0,דברי מאפה (לחמים) מדגן לא מלא
2098,0.100000001,0.400000006,21.29999924,0.0,9,"גלידה, שרבט בטעם פירות, 30% פרי, איילנד, פלדמן",89.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2099,0.100000001,0.0,12.0,0.0,19,"מיץ תפוחים, משקה סיידר הגליל",48.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2100,0.300000012,0.367000014,12.12425041,0.0,19,"מיץ אגס קיווי, פריגת",53.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2101,1.0,0.300000012,10.5,0.0,19,"מיץ רימונים, גניר, פריניב",48.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2102,0.100000001,0.129999995,11.10000038,0.0,19,מיץ תפוחים,46.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2103,0.100000001,0.0,13.5,0.0,19,"מיץ תפוחים סחוט, פריגת",54.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2104,0.5,0.0,11.5,0.0,19,"מיץ תפוחים צלול ,פרימור, פריניב",48.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2105,0.389999986,0.129999995,12.10000038,0.0,19,"מיץ אוכמניות-קרנברי, לא ממותק",46.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2106,0.0,0.100000001,13.52000046,0.0,19,נקטר חמוציות כולל Ocean Spray,54.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2107,0.0,0.0,3.200000048,0.0,29,נקטר חמוציות דיאט,15.0,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
2108,0.370000005,0.129999995,14.56999969,0.0,19,"מיץ ענבים, ללא תוספת סוכר",60.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2109,0.200000003,0.0,20.5,0.0,9,"מיץ ענבים, אדום/לבן,תירוש, כרמל מזרחי, מטיב",88.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2110,0.360000014,0.119999997,12.67000008,0.0,19,"מיץ אננס, ללא תוספת סוכר",53.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2111,0.610000014,0.029999999,17.45,0.0,19,"מיץ שזיפים, ללא תוספת סוכר",71.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2112,0.600000024,0.029999999,18.10000038,0.0,19,"מיץ שזיפים, בתוספת סוכר",77.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2113,0.300000012,0.600000024,7.699999809,0.0,19,מיץ תות שדה,38.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2114,0.0,0.0,12.0,0.0,19,"נקטר אגס/אפרסק/תפוזים, ספרינג",41.5,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2115,0.200000003,0.0,12.0,0.0,19,"נקטר אננס, גת",49.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2116,0.090000004,0.119999997,14.72999954,0.0,19,נקטר תמרינדי,57.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2117,0.0,0.0,4.5,0.0,29,נקטר תפוחים דיאט,18.0,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
2118,0.0,0.0,12.0,0.0,19,נקטר תפוח רימון פריגת ,48.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2119,0.100000001,0.100000001,12.0,0.0,19,"נקטר תות בננה,יפאורה,גניר,פרימור,פריגת,פריניב",48.5,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2120,0.5,0.0,10.0,0.0,19,"נקטר תפוזים, פריגת, פרדס, גניר,פרימור",45.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2121,0.0,0.0,11.10000038,0.0,19,נקטר מנגו פריגת,44.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2122,0.200000003,0.0,12.0,0.0,19,"נקטר אפרסק, גת,גניר,יפאורה.פרימור",49.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2123,0.200000003,0.0,11.5,0.0,19,"נקטר אקזוטי פירות טרופיים, גניר, גת,פרימור",48.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2124,0.109999999,0.01,15.15999985,0.0,19,נקטר אגסים,60.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2125,0.0,0.0,10.0,0.0,19,"נקטר אגסים, יפאורה",41.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2126,0.0,0.0,12.0,0.0,19,"נקטר תפוחי עץ, גת, פרימור, פרדס, גניר",48.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2127,0.0,0.0,0.930000007,0.0,29,חומץ,21.0,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
2128,0.79743588,0.191794872,18.29179573,0.0,19,"סלט פירות, אגס, בננה, תפוז ותפוח, בתוספת סוכר",80.33333588,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2129,0.749285698,0.135000005,12.80000019,0.0,19,"סלט פירות, אננס ומשמש משומרים, בננה ותפוז",57.5,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2130,0.67750001,0.221000001,10.11400032,0.0,19,"סלט פירות, אגס, קיווי, תות שדה ותפוז, ללא תוספת סוכר",49.84999847,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2131,0.384408653,0.145910531,6.464735031,0.0,19,"לפתן פירות, אפרסק, שזיפים ותפוחים, ללא תוספת סוכר",28.52053833,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2132,0.84321624,0.157980636,22.56054878,0.0,9,"לפתן פירות,משמש,צימוקים,שזיפים ותפוחים בתוספת סוכר",92.39473724,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2133,0.301732153,0.112125158,8.151983261,0.0,19,"לפתן פירות,אגס,ענבים,תפוחים ושזיפים, ללא תוספת סוכר",33.69342422,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2134,0.400000006,0.300000012,17.70000076,0.0,19,"מחית לתינוקות בטעמי פירות שונים, פרינוק ",75.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2135,0.699999988,0.200000003,15.10000038,0.0,19,"מחית לתינוקות בננה תפוח, מטרנה",65.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2136,1.0,0.100000001,16.0,0.0,19,"מחית לתינוקות בננה תפוח ודגנים, מטרנה ",69.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2137,0.699999988,0.200000003,14.19999981,0.0,19,"מחית לתינוקות סלט פירות/ פירות מעורבים, מטרנה ",61.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2138,0.5,0.100000001,11.19999981,0.0,19,"מחית לתינוקות תפוח ודגנים, מטרנה",48.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2139,0.400000006,0.100000001,10.80000019,0.0,19,"מחית לתינוקות תפוח עץ, מטרנה",46.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2140,1.25999999,0.075000003,11.78250027,0.0,19,"תפוח אדמה, חי, עם קליפה",51.75,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2141,2.019999981,0.090000004,17.46999931,0.0,19,"תפוח אדמה, חי, ללא קליפה",77.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2142,8.340000153,0.409999996,74.56999969,0.0,28,"תפוחי אדמה, מיובשים, אבקה",354.0,מידגנים (Cereals)
2143,8.340000153,0.409999996,81.16999817,0.0,17,"תפוחי אדמה, פתיתים מיובשים",354.0,לא סווג
2144,6.900000095,0.340000004,83.09999847,0.0,17,"קמח/עמילן תפוחי אדמה, כולל גלעם",357.0,לא סווג
2145,1.950000048,0.100000001,19.88999939,0.0,9,"תפוחי אדמה, אפויים, קליפה לא נאכלה, עם מלח",92.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2146,2.6434021,6.362971783,18.65426826,0.0,9,"תפוחי אדמה, אפויים ,ללא קליפה, עם רוטב סויה ושמן סויה",139.6301422,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2147,2.752497196,6.803551674,20.86570358,0.0,19,"תפוחי אדמה, אפויים, בשמן סויה עם קליפה",160.9766998,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2148,2.480000019,0.129999995,18.79999924,0.0,9,"תפוחי אדמה, אפויים, עם מלח, קליפה נאכלה, ללא תוספת שומן",92.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2149,1.700000048,0.100000001,18.09000015,0.0,19,"תפוחי אדמה, מבושלים, ללא קליפה, עם מלח, ללא תוספת שומן",85.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2150,1.868124127,2.17219758,18.63202858,0.0,9,"תפוחי אדמה, מבושלים,ללא קליפה,עם בצל מטוגן בקנולה, ללא שמן",106.9401169,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2151,2.357778311,5.385402203,14.69939327,0.0,19,"תפוחי אדמה, מבושלים, ללא קליפה, עם פטריות ובצל עם שמן סויה",114.2988968,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2152,1.860000014,0.100000001,18.20999908,0.0,19,"תפוחי אדמה, מבושלים, עם קליפה, עם מלח, ללא תוספת שומן",86.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2153,2.241953373,3.829078913,19.38956642,0.0,9,תפוחי אדמה אפויים במרגרינה,119.0233078,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2154,2.49000001,0.109999999,18.81999969,0.0,9,"תפוחי אדמה, צלויים, ללא תוספת שומן, עם מלח",95.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2155,2.229334593,6.721112728,19.28043175,0.0,9,"תפוחי אדמה, אפויים, ללא קליפה, עם שמן זית",143.5161743,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2156,2.233524799,6.733746052,19.31667328,0.0,9,"תפוחי אדמה, אפויים, ללא קליפה, עם שמן קנולה",143.7859344,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2157,2.36229682,0.105250858,20.43035889,0.0,9,"תפוחי אדמה, מאודים, ללא קליפה, ללא שמן",90.04795074,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2158,6.559999943,37.47000122,45.34000015,0.0,25,"תפוחי אדמה, חטיף, צ'יפס, כולל ראפלס",547.0,דברי מאפה מתוקים
2159,5.900000095,34.0,53.0,0.0,25,"תפוחי אדמה, חטיף, תפוצ'יפס/טבעי/ קראנצ', שטראוס",542.0,דברי מאפה מתוקים
2160,4.449999809,38.40999985,48.91999817,0.0,25,"תפוחי אדמה, חטיף, צ'יפס, מעוצב, כולל פרינגלס",559.0,דברי מאפה מתוקים
2161,2.700000048,30.5,61.09999847,0.0,25,"חטיף תפוחי אדמה, דובונים, טעמים שונים, אסם",530.0,דברי מאפה מתוקים
2162,4.1388731,7.46955061,35.79510498,0.0,9,"תפוחי אדמה, מטוגנים, צ'יפס בשמן סויה",222.1696014,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2163,2.660000086,5.21999979,24.94000053,0.0,9,"תפוחי אדמה, מטוגנים, קפואים, אפויים בתנור",164.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2164,4.1388731,7.46955061,35.79510498,0.0,9,"תפוחי אדמה, מטוגנים, צ'יפס בשמן תירס",223.3352356,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2165,3.0,6.0,27.79999924,0.0,9,"תפוחי אדמה, מטוגנים, צ'יפס קפוא לתנור, תפוגן",177.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2166,4.1388731,7.46955061,35.79510498,0.0,9,"תפוחי אדמה, מטוגנים, צ'יפס בשמן קנולה",222.1696014,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2167,2.900000095,8.0,25.79999924,0.0,9,"תפוחי אדמה, מטוגנים, צ'יפס קפוא למיקרוגל, תפוגן",187.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2168,4.1388731,7.46955061,35.79510498,0.0,9,"תפוחי אדמה, מטוגנים, צ'יפס בשמן זית",222.1696014,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2169,4.1388731,7.46955061,35.79510498,0.0,9,"תפוחי אדמה, מטוגנים, צ'יפס בשמן חמניות",222.1696014,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2170,2.200000048,9.640000343,21.07999992,0.0,9,"תפוחי אדמה, מבושלים, עם קליפה, מטוגנים",185.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2171,1.322081566,3.651898623,13.38888931,0.0,19,"תפוחי אדמה, מבושלים, ללא קליפה, עם רסק עגבניות ושמן סויה",94.62025452,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2172,1.670879722,5.15925169,17.16354942,0.0,19,"תפוחי אדמה, פירה עם בצל ושמן סויה, ללא חלב",125.9605637,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2173,1.913043499,4.796195507,17.60733795,0.0,9,"תפוחי אדמה, פירה עם חלב וחמאה",126.0597839,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2174,1.74794364,3.62808466,18.60017586,0.0,9,"תפוחי אדמה, פירה עם מרגרינה",119.1245651,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2175,1.74794364,5.978260994,18.60017586,0.0,9,"תפוחי אדמה, פירה עם שמן זית",139.3360748,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2176,1.777320862,4.920681477,18.62955475,0.0,9,"תפוחי אדמה, פירה עם חמאה",130.9929504,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2177,1.507422686,6.535051346,14.5314436,0.0,19,סלט תפוחי אדמה עם מלפפון כבוש ומיונז,126.7113419,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2178,2.3882792,4.772019863,13.35067272,0.0,19,"סלט תפוחי אדמה עם ביצה, מלפפון כבוש ומיונז",110.2568588,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2179,1.689969778,4.902790546,12.28665066,0.0,19,"סלט תפוחי אדמה עם אפונה, גזר, מלפפון כבוש ומיונז",106.3800888,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2180,8.262955666,5.056711197,9.065766335,0.0,19,"סלט תפוחי אדמה עם חזה עוף, אפונה, ביצה, גזר ומיונז",121.253334,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2181,3.972541094,4.857694149,10.2696352,0.0,19,"סלט תפוחי אדמה עם פסטרמה, אפונה, ביצה, גזר ומיונז",106.1152954,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2182,2.578085661,5.495771408,11.65598488,0.0,19,"סלט תפוחי אדמה עם ביצה, אפונה, גזר ומיונז",113.0400009,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2183,3.042150497,5.268736362,11.51759338,0.0,19,"סלט תפוחי אדמה עם ביצה, אפונה, בצל, מלפפון כבוש",112.3897858,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2184,2.918456316,3.269365311,13.30307007,0.0,19,"סלט תפוחי אדמה עם ביצה, אפונה, מלפפון כבוש ומיונז",99.80789185,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2185,2.5,12.5,9.0,0.0,6,"סלט תפוחי אדמה, אחלה",153.0,לא סווג
2186,2.5,12.5,9.0,0.0,6,"סלט תפוחי אדמה במיונז, שטראוס",150.0,לא סווג
2187,4.153533459,1.099035263,24.40954208,0.0,9,לביבות תפוחי אדמה ללא שמן,123.5045624,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2188,3.646425009,13.17393398,21.42936134,0.0,30,לביבות תפוחי אדמה מטוגנות בשמן סויה,216.3540649,לא סווג
2189,3.974928856,1.027614594,22.40578079,0.0,9,לביבות תפוחי אדמה ובצל ירוק מטוגנות ללא שמן,114.6192703,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2190,5.300000191,2.599999905,30.54999924,0.0,9,"לביבות תפוחי אדמה במילוי בשר, חמים וטעים",166.8000031,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2191,6.099999905,1.899999976,70.0,9.399999619,28,"לביבות תפוחי אדמה, לטקעס, אבקה, קנור",322.0,מידגנים (Cereals)
2192,6.445637703,9.67171669,9.684963226,0.0,19,פשטידת תפוחי אדמה עם גבינה צהובה ושמן קנולה,151.7815857,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2193,6.456834316,3.369660854,22.48023415,0.0,9,פשטידת תפוחי אדמה עם שמן סויה,149.3999023,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2194,9.512858391,9.494019508,9.343112946,0.0,19,פשטידת תפוחי אדמה ובשר עוף - מעקודה,161.8352966,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2195,4.074165821,6.980778694,12.11440182,0.0,19,פשטידת תפוחי אדמה ואפונה עם שמן סויה,134.904953,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
2196,6.272408962,3.669965267,22.08129311,0.0,9,פשטידת תפוחי אדמה עם שמן קנולה,149.8339996,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
2197,3.101477861,9.581115723,11.53531075,0.0,6,"מרק תפוחי אדמה על בסיס חלב ושמנת מתוקה, מוקרם",145.8125,לא סווג
